"Date","Price","Open","High","Low","Vol.","Change %"
"04/21/1993","312.00","312.00","312.00","312.00","8.34M","0.00%"
"04/20/1993","312.00","312.00","312.00","312.00","5.55M","0.49%"
"04/19/1993","310.49","310.49","310.49","310.49","16.01M","0.59%"
"04/16/1993","308.68","308.68","308.68","308.68","5.66M","0.00%"
"04/15/1993","308.67","308.67","308.67","308.67","7.41M","0.45%"
"04/14/1993","307.28","307.28","307.28","307.28","4.53M","0.02%"
"04/13/1993","307.23","307.23","307.23","307.23","3.53M","-0.40%"
"04/12/1993","308.45","308.45","308.45","308.45","6.29M","0.21%"
"04/08/1993","307.81","307.81","307.81","307.81","5.81M","-0.18%"
"04/07/1993","308.37","308.37","308.37","308.37","9.56M","-0.32%"
"04/06/1993","309.35","309.35","309.35","309.35","10.93M","-0.08%"
"04/05/1993","309.60","309.60","309.60","309.60","5.77M","-0.15%"
"04/02/1993","310.08","310.08","310.08","310.08","3.94M","-0.34%"
"04/01/1993","311.13","311.13","311.13","311.13","2.81M","0.12%"
"03/31/1993","310.76","310.76","310.76","310.76","5.10M","-0.16%"
"03/30/1993","311.27","311.27","311.27","311.27","3.49M","0.25%"
"03/29/1993","310.50","310.50","310.50","310.50","6.92M","-0.50%"
"03/19/1993","312.07","312.07","312.07","312.07","9.89M","0.55%"
"03/18/1993","310.37","310.37","310.37","310.37","6.05M","-0.13%"
"03/17/1993","310.78","310.78","310.78","310.78","43.19M","-0.10%"
"03/16/1993","311.09","311.09","311.09","311.09","13.50M","-0.20%"
"03/15/1993","311.70","311.70","311.70","311.70","5.15M","-0.40%"
"03/12/1993","312.95","312.95","312.95","312.95","11.65M","0.08%"
"03/11/1993","312.69","312.69","312.69","312.69","17.23M","0.29%"
"03/10/1993","311.78","311.78","311.78","311.78","25.02M","0.55%"
"03/09/1993","310.08","310.08","310.08","310.08","11.87M","0.51%"
"03/08/1993","308.50","308.50","308.50","308.50","13.49M","0.43%"
"03/05/1993","307.19","307.19","307.19","307.19","7.43M","0.79%"
"03/04/1993","304.78","304.78","304.78","304.78","10.69M","0.89%"
"03/03/1993","302.08","302.08","302.08","302.08","7.35M","0.41%"
"03/02/1993","300.84","300.84","300.84","300.84","19.09M","0.13%"
"03/01/1993","300.45","300.45","300.45","300.45","5.20M","0.02%"
"02/26/1993","300.38","300.38","300.38","300.38","3.28M","0.05%"
"02/25/1993","300.22","300.22","300.22","300.22","4.33M","0.14%"
"02/24/1993","299.81","299.81","299.81","299.81","5.88M","0.00%"
"02/23/1993","299.82","299.82","299.82","299.82","34.20M","-0.46%"
"02/22/1993","301.22","301.22","301.22","301.22","4.18M","0.26%"
"02/19/1993","300.44","300.44","300.44","300.44","6.22M","-0.49%"
"02/18/1993","301.92","301.92","301.92","301.92","10.38M","-0.25%"
"02/17/1993","302.69","302.69","302.69","302.69","8.93M","0.23%"
"02/16/1993","301.99","301.99","301.99","301.99","10.06M","0.07%"
"02/15/1993","301.78","301.78","301.78","301.78","8.24M","0.41%"
"02/12/1993","300.54","300.54","300.54","300.54","6.77M","0.31%"
"02/11/1993","299.61","299.61","299.61","299.61","9.12M","0.07%"
"02/10/1993","299.40","299.40","299.40","299.40","13.57M","0.50%"
"02/09/1993","297.91","297.91","297.91","297.91","15.06M","0.71%"
"02/08/1993","295.81","295.81","295.81","295.81","25.41M","1.29%"
"02/05/1993","292.04","292.04","292.04","292.04","22.79M","0.98%"
"02/04/1993","289.20","289.20","289.20","289.20","26.09M","1.85%"
"02/03/1993","283.95","283.95","283.95","283.95","17.05M","1.27%"
"02/02/1993","280.39","280.39","280.39","280.39","12.05M","-0.18%"
"02/01/1993","280.89","280.89","280.89","280.89","28.48M","0.26%"
"01/29/1993","280.15","280.15","280.15","280.15","15.72M","0.98%"
"01/28/1993","277.42","277.42","277.42","277.42","7.21M","0.53%"
"01/27/1993","275.97","275.97","275.97","275.97","9.74M","-0.12%"
"01/26/1993","276.29","276.29","276.29","276.29","3.64M","-0.15%"
"01/25/1993","276.70","276.70","276.70","276.70","4.09M","-0.13%"
"01/22/1993","277.05","277.05","277.05","277.05","3.50M","0.11%"
"01/21/1993","276.74","276.74","276.74","276.74","6.13M","-0.15%"
"01/19/1993","277.15","277.15","277.15","277.15","5.53M","-0.28%"
"01/18/1993","277.94","277.94","277.94","277.94","116.79M","0.24%"
"01/15/1993","277.27","277.27","277.27","277.27","4.51M","0.31%"
"01/14/1993","276.42","276.42","276.42","276.42","5.76M","-0.36%"
"01/13/1993","277.41","277.41","277.41","277.41","4.55M","-0.24%"
"01/12/1993","278.07","278.07","278.07","278.07","4.26M","-0.16%"
"01/11/1993","278.52","278.52","278.52","278.52","6.33M","-0.21%"
"01/08/1993","279.11","279.11","279.11","279.11","3.53M","0.82%"
"01/07/1993","276.85","276.85","276.85","276.85","5.26M","0.73%"
"01/06/1993","274.84","274.84","274.84","274.84","5.38M","0.56%"
"01/05/1993","273.31","273.31","273.31","273.31","2.99M","-0.10%"
"01/04/1993","273.58","273.58","273.58","273.58","4.11M","-0.28%"
"12/30/1992","274.34","274.34","274.34","274.34","","0.95%"
"12/29/1992","271.77","271.77","271.77","271.77","","0.03%"
"12/28/1992","271.69","271.69","271.69","271.69","","0.15%"
"12/24/1992","271.28","271.28","271.28","271.28","","-0.17%"
"12/23/1992","271.75","271.75","271.75","271.75","","-0.16%"
"12/22/1992","272.19","272.19","272.19","272.19","","0.64%"
"12/21/1992","270.45","270.45","270.45","270.45","","-0.52%"
"12/18/1992","271.86","271.86","271.86","271.86","","-0.43%"
"12/17/1992","273.03","273.03","273.03","273.03","","0.09%"
"12/16/1992","272.78","272.78","272.78","272.78","","-1.05%"
"12/15/1992","275.68","275.68","275.68","275.68","","-0.97%"
"12/14/1992","278.39","278.39","278.39","278.39","","-0.07%"
"12/11/1992","278.58","278.58","278.58","278.58","","-0.13%"
"12/10/1992","278.95","278.95","278.95","278.95","","0.50%"
"12/09/1992","277.56","277.56","277.56","277.56","","-0.36%"
"12/08/1992","278.57","278.57","278.57","278.57","","-0.29%"
"12/07/1992","279.37","279.37","279.37","279.37","","-0.39%"
"12/04/1992","280.45","280.45","280.45","280.45","","-0.27%"
"12/03/1992","281.21","281.21","281.21","281.21","","-0.41%"
"12/02/1992","282.36","282.36","282.36","282.36","","-0.70%"
"12/01/1992","284.35","284.35","284.35","284.35","","-0.44%"
"11/30/1992","285.60","285.60","285.60","285.60","","0.33%"
"11/27/1992","284.66","284.66","284.66","284.66","","-0.50%"
"11/26/1992","286.08","286.08","286.08","286.08","","0.07%"
"11/25/1992","285.87","285.87","285.87","285.87","","-0.74%"
"11/24/1992","288.00","288.00","288.00","288.00","","-0.18%"
"11/23/1992","288.52","288.52","288.52","288.52","","-0.12%"
"11/20/1992","288.88","288.88","288.88","288.88","","0.02%"
"11/19/1992","288.81","288.81","288.81","288.81","","-0.64%"
"11/18/1992","290.67","290.67","290.67","290.67","","-0.68%"
"11/17/1992","292.65","292.65","292.65","292.65","","0.32%"
"11/16/1992","291.72","291.72","291.72","291.72","","-1.69%"
"11/13/1992","296.74","296.74","296.74","296.74","","-0.88%"
"11/12/1992","299.38","299.38","299.38","299.38","","-0.41%"
"11/11/1992","300.62","300.62","300.62","300.62","","-0.34%"
"11/10/1992","301.65","301.65","301.65","301.65","","-0.25%"
"11/09/1992","302.41","302.41","302.41","302.41","","-0.64%"
"11/06/1992","304.36","304.36","304.36","304.36","","-0.06%"
"11/05/1992","304.54","304.54","304.54","304.54","","0.00%"
"11/04/1992","304.53","304.53","304.53","304.53","","-0.26%"
"11/03/1992","305.31","305.31","305.31","305.31","","-0.29%"
"11/02/1992","306.20","306.20","306.20","306.20","","-0.45%"
"10/30/1992","307.58","307.58","307.58","307.58","","0.72%"
"10/29/1992","305.37","305.37","305.37","305.37","","-0.17%"
"10/28/1992","305.88","305.88","305.88","305.88","","-0.77%"
"10/27/1992","308.25","308.25","308.25","308.25","","-0.05%"
"10/26/1992","308.40","308.40","308.40","308.40","","-0.39%"
"10/23/1992","309.61","309.61","309.61","309.61","","1.03%"
"10/22/1992","306.45","306.45","306.45","306.45","","-0.22%"
"10/21/1992","307.13","307.13","307.13","307.13","","0.14%"
"10/20/1992","306.71","306.71","306.71","306.71","","0.00%"
"10/19/1992","306.72","306.72","306.72","306.72","","0.13%"
"10/16/1992","306.32","306.32","306.32","306.32","","0.06%"
"10/15/1992","306.14","306.14","306.14","306.14","","0.16%"
"10/14/1992","305.64","305.64","305.64","305.64","","0.24%"
"10/13/1992","304.92","304.92","304.92","304.92","","0.09%"
"10/12/1992","304.65","304.65","304.65","304.65","","0.59%"
"10/09/1992","302.86","302.86","302.86","302.86","","1.01%"
"10/08/1992","299.83","299.83","299.83","299.83","","0.05%"
"10/07/1992","299.67","299.67","299.67","299.67","","0.08%"
"10/06/1992","299.43","299.43","299.43","299.43","","-0.45%"
"10/05/1992","300.78","300.78","300.78","300.78","","0.31%"
"10/02/1992","299.86","299.86","299.86","299.86","","0.44%"
"10/01/1992","298.56","298.56","298.56","298.56","","0.06%"
"09/30/1992","298.39","298.39","298.39","298.39","","0.52%"
"09/29/1992","296.86","296.86","296.86","296.86","","-0.21%"
"09/28/1992","297.48","297.48","297.48","297.48","","-0.02%"
"09/25/1992","297.53","297.53","297.53","297.53","","-0.11%"
"09/24/1992","297.87","297.87","297.87","297.87","","0.01%"
"09/23/1992","297.85","297.85","297.85","297.85","","0.76%"
"09/22/1992","295.61","295.61","295.61","295.61","","0.15%"
"09/21/1992","295.17","295.17","295.17","295.17","","-0.35%"
"09/18/1992","296.20","296.20","296.20","296.20","","-0.06%"
"09/17/1992","296.39","296.39","296.39","296.39","","-0.11%"
"09/16/1992","296.72","296.72","296.72","296.72","","0.46%"
"09/15/1992","295.35","295.35","295.35","295.35","","-0.07%"
"09/14/1992","295.57","295.57","295.57","295.57","","-0.18%"
"09/11/1992","296.10","296.10","296.10","296.10","","-0.36%"
"09/10/1992","297.18","297.18","297.18","297.18","","-0.58%"
"09/08/1992","298.92","298.92","298.92","298.92","","-0.25%"
"09/07/1992","299.66","299.66","299.66","299.66","","0.26%"
"09/04/1992","298.89","298.89","298.89","298.89","","-0.49%"
"09/03/1992","300.35","300.35","300.35","300.35","","-0.41%"
"09/01/1992","301.58","301.58","301.58","301.58","","0.10%"
"08/31/1992","301.28","301.28","301.28","301.28","","-0.26%"
"08/28/1992","302.06","302.06","302.06","302.06","","0.21%"
"08/27/1992","301.42","301.42","301.42","301.42","","0.40%"
"08/26/1992","300.21","300.21","300.21","300.21","","-0.26%"
"08/25/1992","301.00","301.00","301.00","301.00","","-0.05%"
"08/24/1992","301.14","301.14","301.14","301.14","","0.29%"
"08/21/1992","300.28","300.28","300.28","300.28","","-0.42%"
"08/20/1992","301.56","301.56","301.56","301.56","","-0.93%"
"08/19/1992","304.40","304.40","304.40","304.40","","-1.26%"
"08/18/1992","308.30","308.30","308.30","308.30","","-0.63%"
"08/14/1992","310.26","310.26","310.26","310.26","","-0.11%"
"08/13/1992","310.61","310.61","310.61","310.61","","0.02%"
"08/12/1992","310.56","310.56","310.56","310.56","","-1.16%"
"08/11/1992","314.20","314.20","314.20","314.20","","0.12%"
"08/10/1992","313.83","313.83","313.83","313.83","","0.35%"
"08/07/1992","312.73","312.73","312.73","312.73","","-0.01%"
"08/06/1992","312.77","312.77","312.77","312.77","","-0.58%"
"08/05/1992","314.59","314.59","314.59","314.59","","-0.31%"
"08/04/1992","315.57","315.57","315.57","315.57","","-0.20%"
"08/03/1992","316.19","316.19","316.19","316.19","","-0.32%"
"07/31/1992","317.19","317.19","317.19","317.19","","-0.24%"
"07/30/1992","317.95","317.95","317.95","317.95","","0.39%"
"07/29/1992","316.72","316.72","316.72","316.72","","-0.15%"
"07/28/1992","317.19","317.19","317.19","317.19","","-0.55%"
"07/27/1992","318.94","318.94","318.94","318.94","","-0.30%"
"07/24/1992","319.90","319.90","319.90","319.90","","0.41%"
"07/23/1992","318.60","318.60","318.60","318.60","","-0.19%"
"07/22/1992","319.21","319.21","319.21","319.21","","-0.33%"
"07/21/1992","320.26","320.26","320.26","320.26","","-0.05%"
"07/20/1992","320.42","320.42","320.42","320.42","","-0.18%"
"07/17/1992","321.01","321.01","321.01","321.01","","-0.22%"
"07/16/1992","321.71","321.71","321.71","321.71","","0.11%"
"07/15/1992","321.37","321.37","321.37","321.37","","-0.26%"
"07/14/1992","322.20","322.20","322.20","322.20","","0.21%"
"07/13/1992","321.54","321.54","321.54","321.54","","0.13%"
"07/10/1992","321.11","321.11","321.11","321.11","","0.31%"
"07/09/1992","320.13","320.13","320.13","320.13","","0.13%"
"07/08/1992","319.70","319.70","319.70","319.70","","0.21%"
"07/07/1992","319.02","319.02","319.02","319.02","","0.22%"
"07/06/1992","318.33","318.33","318.33","318.33","","-0.25%"
"07/03/1992","319.12","319.12","319.12","319.12","","1.57%"
"07/01/1992","314.20","314.20","314.20","314.20","","0.20%"
"06/30/1992","313.56","313.56","313.56","313.56","","-1.43%"
"06/29/1992","318.12","318.12","318.12","318.12","","-0.39%"
"06/26/1992","319.38","319.38","319.38","319.38","","-0.09%"
"06/25/1992","319.67","319.67","319.67","319.67","","-0.89%"
"06/24/1992","322.53","322.53","322.53","322.53","","-1.02%"
"06/23/1992","325.86","325.86","325.86","325.86","","-0.07%"
"06/22/1992","326.10","326.10","326.10","326.10","","-1.50%"
"06/19/1992","331.06","331.06","331.06","331.06","","0.05%"
"06/18/1992","330.90","330.90","330.90","330.90","","0.01%"
"06/17/1992","330.87","330.87","330.87","330.87","","0.38%"
"06/16/1992","329.61","329.61","329.61","329.61","","0.30%"
"06/15/1992","328.64","328.64","328.64","328.64","","-0.30%"
"06/12/1992","329.62","329.62","329.62","329.62","","-0.01%"
"06/10/1992","329.66","329.66","329.66","329.66","","2.04%"
"06/09/1992","323.08","323.08","323.08","323.08","","0.00%"
"06/08/1992","323.08","323.08","323.08","323.08","","2.38%"
"06/05/1992","315.58","315.58","315.58","315.58","","0.66%"
"06/04/1992","313.50","313.50","313.50","313.50","","1.82%"
"06/03/1992","307.91","307.91","307.91","307.91","","1.43%"
"06/02/1992","303.58","303.58","303.58","303.58","","1.67%"
"06/01/1992","298.59","298.59","298.59","298.59","","-0.21%"
"05/29/1992","299.22","299.22","299.22","299.22","","0.74%"
"05/27/1992","297.01","297.01","297.01","297.01","","0.16%"
"05/26/1992","296.54","296.54","296.54","296.54","","0.36%"
"05/25/1992","295.48","295.48","295.48","295.48","","0.00%"
"05/22/1992","295.47","295.47","295.47","295.47","","-0.28%"
"05/21/1992","296.31","296.31","296.31","296.31","","0.71%"
"05/20/1992","294.23","294.23","294.23","294.23","","0.60%"
"05/19/1992","292.47","292.47","292.47","292.47","","0.51%"
"05/18/1992","290.98","290.98","290.98","290.98","","0.28%"
"05/15/1992","290.18","290.18","290.18","290.18","","-0.02%"
"05/14/1992","290.24","290.24","290.24","290.24","","0.23%"
"05/13/1992","289.58","289.58","289.58","289.58","","0.28%"
"05/12/1992","288.78","288.78","288.78","288.78","","0.05%"
"05/11/1992","288.65","288.65","288.65","288.65","","-1.78%"
"05/08/1992","293.87","293.87","293.87","293.87","","0.91%"
"05/07/1992","291.23","291.23","291.23","291.23","","1.73%"
"05/06/1992","286.27","286.27","286.27","286.27","","1.11%"
"05/05/1992","283.12","283.12","283.12","283.12","","1.10%"
"05/04/1992","280.04","280.04","280.04","280.04","","0.77%"
"05/01/1992","277.91","277.91","277.91","277.91","","0.23%"
"04/30/1992","277.27","277.27","277.27","277.27","","0.20%"
"04/29/1992","276.73","276.73","276.73","276.73","","0.65%"
"04/28/1992","274.94","274.94","274.94","274.94","","0.00%"
"04/27/1992","274.93","274.93","274.93","274.93","","-0.78%"
"04/24/1992","277.08","277.08","277.08","277.08","","0.15%"
"04/23/1992","276.67","276.67","276.67","276.67","","0.94%"
"04/22/1992","274.09","274.09","274.09","274.09","","0.31%"
"04/21/1992","273.24","273.24","273.24","273.24","","0.69%"
"04/20/1992","271.38","271.38","271.38","271.38","","-0.15%"
"04/16/1992","271.78","271.78","271.78","271.78","","-0.59%"
"04/15/1992","273.39","273.39","273.39","273.39","","-0.58%"
"04/14/1992","274.98","274.98","274.98","274.98","","-0.73%"
"04/13/1992","277.00","277.00","277.00","277.00","","-0.35%"
"04/10/1992","277.96","277.96","277.96","277.96","","-0.43%"
"04/09/1992","279.17","279.17","279.17","279.17","","-0.31%"
"04/02/1992","280.03","280.03","280.03","280.03","","0.19%"
"04/01/1992","279.51","279.51","279.51","279.51","","0.29%"
"03/31/1992","278.69","278.69","278.69","278.69","","0.05%"
"03/30/1992","278.55","278.55","278.55","278.55","","0.22%"
"03/27/1992","277.93","277.93","277.93","277.93","","-0.06%"
"03/26/1992","278.09","278.09","278.09","278.09","","-0.33%"
"03/25/1992","279.02","279.02","279.02","279.02","","-0.11%"
"03/24/1992","279.33","279.33","279.33","279.33","","0.85%"
"03/23/1992","276.97","276.97","276.97","276.97","","-0.19%"
"03/20/1992","277.50","277.50","277.50","277.50","","0.25%"
"03/19/1992","276.81","276.81","276.81","276.81","","0.36%"
"03/18/1992","275.82","275.82","275.82","275.82","","-0.52%"
"03/17/1992","277.25","277.25","277.25","277.25","","-1.20%"
"03/16/1992","280.62","280.62","280.62","280.62","","-0.60%"
"03/13/1992","282.32","282.32","282.32","282.32","","0.04%"
"03/12/1992","282.21","282.21","282.21","282.21","","-0.09%"
"03/11/1992","282.46","282.46","282.46","282.46","","0.04%"
"03/10/1992","282.34","282.34","282.34","282.34","","-0.58%"
"03/09/1992","284.00","284.00","284.00","284.00","","0.28%"
"03/06/1992","283.21","283.21","283.21","283.21","","0.36%"
"03/05/1992","282.20","282.20","282.20","282.20","","0.00%"
"03/04/1992","282.20","282.20","282.20","282.20","","-0.23%"
"03/03/1992","282.86","282.86","282.86","282.86","","0.87%"
"03/02/1992","280.43","280.43","280.43","280.43","","-0.20%"
"02/28/1992","281.00","281.00","281.00","281.00","","0.31%"
"02/27/1992","280.14","280.14","280.14","280.14","","-0.06%"
"02/26/1992","280.30","280.30","280.30","280.30","","-0.32%"
"02/25/1992","281.19","281.19","281.19","281.19","","-0.61%"
"02/24/1992","282.93","282.93","282.93","282.93","","1.07%"
"02/21/1992","279.93","279.93","279.93","279.93","","1.28%"
"02/20/1992","276.39","276.39","276.39","276.39","","-1.36%"
"02/19/1992","280.20","280.20","280.20","280.20","","-2.28%"
"02/18/1992","286.75","286.75","286.75","286.75","","-1.43%"
"02/17/1992","290.91","290.91","290.91","290.91","","-0.75%"
"02/14/1992","293.12","293.12","293.12","293.12","","0.19%"
"02/13/1992","292.55","292.55","292.55","292.55","","0.42%"
"02/12/1992","291.34","291.34","291.34","291.34","","0.28%"
"02/11/1992","290.52","290.52","290.52","290.52","","-1.62%"
"02/10/1992","295.31","295.31","295.31","295.31","","0.37%"
"02/07/1992","294.23","294.23","294.23","294.23","","2.50%"
"02/06/1992","287.06","287.06","287.06","287.06","","-0.49%"
"02/05/1992","288.47","288.47","288.47","288.47","","0.85%"
"02/04/1992","286.05","286.05","286.05","286.05","","-0.40%"
"02/03/1992","287.20","287.20","287.20","287.20","","1.76%"
"01/31/1992","282.24","282.24","282.24","282.24","","2.36%"
"01/30/1992","275.72","275.72","275.72","275.72","","2.18%"
"01/29/1992","269.84","269.84","269.84","269.84","","2.27%"
"01/28/1992","263.86","263.86","263.86","263.86","","1.29%"
"01/27/1992","260.49","260.49","260.49","260.49","","0.95%"
"01/24/1992","258.05","258.05","258.05","258.05","","0.58%"
"01/23/1992","256.57","256.57","256.57","256.57","","0.16%"
"01/22/1992","256.15","256.15","256.15","256.15","","1.09%"
"01/21/1992","253.39","253.39","253.39","253.39","","0.72%"
"01/20/1992","251.58","251.58","251.58","251.58","","0.13%"
"01/17/1992","251.25","251.25","251.25","251.25","","0.58%"
"01/16/1992","249.81","249.81","249.81","249.81","","-0.13%"
"01/15/1992","250.14","250.14","250.14","250.14","","-0.51%"
"01/14/1992","251.41","251.41","251.41","251.41","","-0.27%"
"01/13/1992","252.10","252.10","252.10","252.10","","0.76%"
"01/10/1992","250.20","250.20","250.20","250.20","","-0.18%"
"01/09/1992","250.66","250.66","250.66","250.66","","0.05%"
"01/08/1992","250.53","250.53","250.53","250.53","","0.91%"
"01/07/1992","248.27","248.27","248.27","248.27","","-0.60%"
"01/06/1992","249.76","249.76","249.76","249.76","","0.96%"
"01/03/1992","247.39","247.39","247.39","247.39","","0.18%"
"01/02/1992","246.95","246.95","246.95","246.95","","-0.18%"
"12/24/1991","247.39","247.39","247.39","247.39","","0.46%"
"12/23/1991","246.26","246.26","246.26","246.26","","-0.67%"
"12/20/1991","247.91","247.91","247.91","247.91","","-0.34%"
"12/19/1991","248.76","248.76","248.76","248.76","","1.18%"
"12/18/1991","245.86","245.86","245.86","245.86","","-0.08%"
"12/17/1991","246.06","246.06","246.06","246.06","","0.20%"
"12/16/1991","245.57","245.57","245.57","245.57","","0.87%"
"12/13/1991","243.45","243.45","243.45","243.45","","0.17%"
"12/12/1991","243.03","243.03","243.03","243.03","","-0.74%"
"12/11/1991","244.83","244.83","244.83","244.83","","-0.37%"
"12/10/1991","245.74","245.74","245.74","245.74","","0.07%"
"12/09/1991","245.57","245.57","245.57","245.57","","1.07%"
"12/06/1991","242.96","242.96","242.96","242.96","","-0.07%"
"12/05/1991","243.13","243.13","243.13","243.13","","0.15%"
"12/04/1991","242.77","242.77","242.77","242.77","","0.01%"
"12/03/1991","242.74","242.74","242.74","242.74","","-0.12%"
"12/02/1991","243.04","243.04","243.04","243.04","","0.71%"
"11/29/1991","241.32","241.32","241.32","241.32","","0.39%"
"11/28/1991","240.38","240.38","240.38","240.38","","-0.11%"
"11/27/1991","240.64","240.64","240.64","240.64","","-0.11%"
"11/26/1991","240.91","240.91","240.91","240.91","","0.14%"
"11/25/1991","240.57","240.57","240.57","240.57","","0.25%"
"11/22/1991","239.98","239.98","239.98","239.98","","-0.53%"
"11/21/1991","241.26","241.26","241.26","241.26","","-0.51%"
"11/20/1991","242.50","242.50","242.50","242.50","","-0.41%"
"11/19/1991","243.51","243.51","243.51","243.51","","-0.05%"
"11/18/1991","243.64","243.64","243.64","243.64","","-2.11%"
"11/15/1991","248.88","248.88","248.88","248.88","","0.54%"
"11/14/1991","247.54","247.54","247.54","247.54","","2.18%"
"11/13/1991","242.25","242.25","242.25","242.25","","2.11%"
"11/12/1991","237.24","237.24","237.24","237.24","","6.27%"
"11/11/1991","223.25","223.25","223.25","223.25","","-0.92%"
"11/08/1991","225.32","225.32","225.32","225.32","","-1.15%"
"11/07/1991","227.94","227.94","227.94","227.94","","-0.49%"
"11/06/1991","229.06","229.06","229.06","229.06","","-0.12%"
"11/05/1991","229.33","229.33","229.33","229.33","","0.68%"
"11/04/1991","227.79","227.79","227.79","227.79","","0.37%"
"11/01/1991","226.96","226.96","226.96","226.96","","0.12%"
"10/31/1991","226.68","226.68","226.68","226.68","","0.88%"
"10/30/1991","224.71","224.71","224.71","224.71","","-1.10%"
"10/29/1991","227.22","227.22","227.22","227.22","","-0.09%"
"10/28/1991","227.43","227.43","227.43","227.43","","-0.95%"
"10/25/1991","229.60","229.60","229.60","229.60","","-0.39%"
"10/24/1991","230.51","230.51","230.51","230.51","","-0.21%"
"10/23/1991","230.99","230.99","230.99","230.99","","0.07%"
"10/22/1991","230.83","230.83","230.83","230.83","","-0.16%"
"10/21/1991","231.20","231.20","231.20","231.20","","-0.96%"
"10/18/1991","233.45","233.45","233.45","233.45","","-1.43%"
"10/17/1991","236.83","236.83","236.83","236.83","","-0.56%"
"10/16/1991","238.16","238.16","238.16","238.16","","-0.43%"
"10/15/1991","239.18","239.18","239.18","239.18","","-0.56%"
"10/14/1991","240.53","240.53","240.53","240.53","","-0.58%"
"10/11/1991","241.94","241.94","241.94","241.94","","0.16%"
"10/10/1991","241.56","241.56","241.56","241.56","","-1.95%"
"10/09/1991","246.37","246.37","246.37","246.37","","0.00%"
"10/08/1991","246.37","246.37","246.37","246.37","","-0.75%"
"10/07/1991","248.23","248.23","248.23","248.23","","-0.89%"
"10/04/1991","250.47","250.47","250.47","250.47","","-0.07%"
"10/03/1991","250.65","250.65","250.65","250.65","","-0.29%"
"10/02/1991","251.37","251.37","251.37","251.37","","0.25%"
"10/01/1991","250.74","250.74","250.74","250.74","","0.62%"
"09/30/1991","249.19","249.19","249.19","249.19","","-3.52%"
"09/25/1991","258.28","258.28","258.28","258.28","","1.76%"
"09/24/1991","253.82","253.82","253.82","253.82","","0.29%"
"09/23/1991","253.09","253.09","253.09","253.09","","-0.69%"
"09/20/1991","254.84","254.84","254.84","254.84","","-1.72%"
"09/19/1991","259.30","259.30","259.30","259.30","","-4.52%"
"09/18/1991","271.57","271.57","271.57","271.57","","-3.46%"
"09/17/1991","281.29","281.29","281.29","281.29","","-2.36%"
"09/16/1991","288.09","288.09","288.09","288.09","","-2.44%"
"09/13/1991","295.30","295.30","295.30","295.30","","0.26%"
"09/12/1991","294.54","294.54","294.54","294.54","","-0.81%"
"09/11/1991","296.96","296.96","296.96","296.96","","-0.04%"
"09/10/1991","297.07","297.07","297.07","297.07","","-0.42%"
"09/09/1991","298.33","298.33","298.33","298.33","","-0.74%"
"09/06/1991","300.54","300.54","300.54","300.54","","-0.18%"
"09/05/1991","301.09","301.09","301.09","301.09","","0.58%"
"09/04/1991","299.34","299.34","299.34","299.34","","-0.17%"
"09/03/1991","299.86","299.86","299.86","299.86","","-1.20%"
"09/02/1991","303.50","303.50","303.50","303.50","","0.84%"
"08/30/1991","300.98","300.98","300.98","300.98","","-2.47%"
"08/29/1991","308.60","308.60","308.60","308.60","","-1.70%"
"08/28/1991","313.93","313.93","313.93","313.93","","0.08%"
"08/27/1991","313.68","313.68","313.68","313.68","","-0.12%"
"08/26/1991","314.05","314.05","314.05","314.05","","-1.42%"
"08/23/1991","318.58","318.58","318.58","318.58","","-0.54%"
"08/22/1991","320.30","320.30","320.30","320.30","","1.58%"
"08/21/1991","315.31","315.31","315.31","315.31","","-0.37%"
"08/20/1991","316.47","316.47","316.47","316.47","","-1.75%"
"08/19/1991","322.10","322.10","322.10","322.10","","-2.38%"
"08/16/1991","329.94","329.94","329.94","329.94","","0.00%"
"08/15/1991","329.94","329.94","329.94","329.94","","-0.53%"
"08/14/1991","331.70","331.70","331.70","331.70","","-0.76%"
"08/13/1991","334.25","334.25","334.25","334.25","","-1.01%"
"08/12/1991","337.65","337.65","337.65","337.65","","1.71%"
"08/09/1991","331.98","331.98","331.98","331.98","","-0.14%"
"08/08/1991","332.44","332.44","332.44","332.44","","0.53%"
"08/07/1991","330.69","330.69","330.69","330.69","","-0.62%"
"08/06/1991","332.76","332.76","332.76","332.76","","-0.37%"
"08/05/1991","334.01","334.01","334.01","334.01","","-0.61%"
"08/02/1991","336.06","336.06","336.06","336.06","","-0.45%"
"08/01/1991","337.57","337.57","337.57","337.57","","-0.70%"
"07/31/1991","339.96","339.96","339.96","339.96","","0.34%"
"07/30/1991","338.80","338.80","338.80","338.80","","0.41%"
"07/29/1991","337.43","337.43","337.43","337.43","","1.49%"
"07/26/1991","332.48","332.48","332.48","332.48","","-0.14%"
"07/25/1991","332.95","332.95","332.95","332.95","","1.58%"
"07/24/1991","327.76","327.76","327.76","327.76","","0.77%"
"07/23/1991","325.26","325.26","325.26","325.26","","0.11%"
"07/22/1991","324.90","324.90","324.90","324.90","","0.60%"
"07/19/1991","322.95","322.95","322.95","322.95","","-0.52%"
"07/18/1991","324.63","324.63","324.63","324.63","","0.42%"
"07/17/1991","323.27","323.27","323.27","323.27","","-0.27%"
"07/16/1991","324.13","324.13","324.13","324.13","","-0.43%"
"07/15/1991","325.53","325.53","325.53","325.53","","-0.94%"
